"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"1038-043191","043191","Bosnyák tér","47.519332","19.112783","","","0","","","","1","",""
"1038-043192","043192","Kisvárda utca","47.471587","19.282412","","","0","","","","1","",""
"1038-043193","043193","Kisvárda utca","47.471324","19.283632","","","0","","","","1","",""
"1038-043331","043331","Szentlőrinci úti lakótelep","47.4172","19.130774","","","0","","","","2","",""
"1038-043333","043333","Szent Orbán tér","47.498503","19.008136","","","0","","","","2","",""
"1038-043341","043341","György utca","47.53094","19.171561","","","0","","","","1","",""
"1038-043342","043342","Illyés Gyula utca","47.559188","19.122464","","","0","","","","1","",""
"1038-043343","043343","Csörsz utca","47.49062","19.02465","","","0","","","","1","",""
"1038-043481","043481","Káposztásmegyer, Aquaworld","47.599639","19.112654","","","0","","","","1","",""
"1038-043548","043548","Csaba vezér tér","47.487256","19.286582","","","0","","","","1","",""
"1038-043554","043554","Enying utca","47.475377","19.297911","","","0","","","","2","",""
"1038-043555","043555","Sport tér","47.477046","19.295809","","","0","","","","2","",""
"1038-043556","043556","Rés utca","47.480202","19.29187","","","0","","","","2","",""
"1038-043571","043571","Dukát utca","47.408202","18.991007","","","0","","","","1","",""
"1038-043746","043746","Kőbányai garázs (Pongrácz kapu)","47.49239","19.119545","","","0","","","","0","",""
"1038-044029","044029","Fenyőgyöngye","47.540451","19.006603","","","0","","","","2","",""
"1038-044032","044032","Szigetszentmiklós, városháza","47.348053","19.04487","","","0","","","","1","",""
"1038-044033","044033","József Attila utca","47.338022","19.039575","","","0","","","","1","",""
"1038-044034","044034","József Attila utca","47.338114","19.038215","","","0","","","","2","",""
"1038-044076","044076","Déli utca","47.423183","19.061152","","","0","","","","1","",""
"1038-044115","044115","Pöttyös utca M","47.468428","19.116027","","","0","","","","1","",""
"1038-044125","044125","Cinkota H","47.520013","19.220542","","","0","","","","1","",""
"1038-044126","044126","Száva kocsiszín","47.466764","19.123039","","","0","","","","1","",""
"1038-044127","044127","Száva kocsiszín","47.466395","19.123091","","","0","","","","2","",""
"1038-044128","044128","Valéria tér","47.466143","19.115666","","","0","","","","1","",""
"1038-044129","044129","Napfény utca","47.45857","19.114343","","","0","","","","1","",""
"1038-044130","044130","Madzsar József utca / Pünkösdfürdő utca","47.595615","19.054238","","","0","","","","1","",""
"1038-044131","044131","Madzsar József utca / Pünkösdfürdő utca","47.595552","19.054065","","","0","","","","1","",""
"1038-044135","044135","Íves út","47.593086","19.107022","","","0","","","","1","",""
"1038-044178","044178","Szent Gellért-templom","47.469313","19.0258","","","0","","","","2","",""
"1038-044192","044192","Békásmegyer H","47.597795","19.053787","","","0","","","","1","",""
"1038-044301","044301","Orczy tér (Baross kocsiszín)","47.489477","19.090708","","","0","","","","2","",""
"1038-044371","044371","Budakeszi, Tesco áruház","47.500234","18.916821","","","0","","","","2","",""
"1038-044372","044372","Solymár, Kerekhegy","47.581416","18.926389","","","0","","","","2","",""
"1038-044375","044375","Budaliget, Géza fejedelem útja","47.567575","18.936282","","","0","","","","1","",""
"1038-044380","044380","Dózsa György tér","47.507193","18.922432","","","0","","","","1","",""
"1038-044381","044381","Dózsa György tér","47.50704","18.922366","","","0","","","","2","",""
"1038-044382","044382","Budakeszi, Tiefenweg utca","47.503935","18.921006","","","0","","","","1","",""
"1038-044383","044383","Budakeszi, Tiefenweg utca","47.503557","18.921167","","","0","","","","1","",""
"1038-044388","044388","Soroksár, Auchan áruház","47.419788","19.155599","","","0","","","","1","",""
"1038-044511","044511","Solymár, Pemü","47.597409","18.92824","","","0","","","","2","",""
"1038-044557","044557","Újpest, Árpád út hajóállomás","47.562796","19.078314","","","0","","","","1","",""
"1038-044601","044601","Solymár, Auchan áruház","47.598851","18.962078","","","0","","","","1","",""
"1038-044602","044602","Solymár, temető","47.594948","18.94093","","","0","","","","1","",""
"1038-044603","044603","Solymár, temető","47.595001","18.940212","","","0","","","","1","",""
"1038-044637","044637","Görögkatolikus templom","47.423117","19.078036","","","0","","","","1","",""
"1038-044638","044638","Görögkatolikus templom","47.424034","19.077997","","","0","","","","1","",""
"1038-045755","045755","Maros utca","47.418292","19.138131","","","0","","","","1","",""
"1038-045776","045776","Szenes Iván tér","47.47973","19.095859","","","0","","","","2","",""
"1038-047670","047670","Budakeszi temető","47.514029","18.923053","","","0","","","","2","",""
"1038-047671","047671","Új köztemető","47.472614","19.177828","","","0","","","","2","",""
"1038-047806","047806","Savoya Park","47.436081","19.041549","","","0","","","","1","",""
"1038-047875","047875","Orczy tér (Baross kocsiszín)","47.489544","19.090388","","","0","","","","2","",""
"1038-047985","047985","Szőlőskert utca","47.50214","18.916538","","","0","","","","2","",""
"1038-048277","048277","Kőbánya alsó vasútállomás","47.48313","19.127785","","","0","","","","2","",""
"1038-048278","048278","Művész út","47.495845","18.982385","","","0","","","","2","",""
"1038-048279","048279","Széchenyi-hegy, Gyermekvasút","47.495231","18.979453","","","0","","","","2","",""
"1038-048302","048302","Diósdi út","47.433749","18.925165","","","0","","","","2","",""
"1038-048303","048303","Diósdi út","47.433937","18.924939","","","0","","","","2","",""
"1038-048304","048304","Liliom utca","47.431485","18.927729","","","0","","","","2","",""
"1038-048305","048305","Liliom utca","47.430955","18.92834","","","0","","","","2","",""
"1038-048460","048460","Kossuth Lajos tér M (Széchenyi rakpart)","47.504454","19.045122","","","0","","","","2","",""
"1038-048471","048471","Pasaréti tér","47.523609","18.994082","","","0","","","","1","",""
"1038-048505","048505","Szent István Bazilika","47.500141","19.054665","","","0","","","","1","",""
"1038-048506","048506","Szent István Bazilika","47.500273","19.055025","","","0","","","","1","",""
"1038-048519","048519","Rákospalota, Kossuth utca","47.568485","19.125534","","","0","","","","1","",""
"1038-049170","049170","Szent István utca H","47.391189","19.114442","","","0","","","","2","",""
"1038-049171","049171","Zsellér dűlő","47.391331","19.118615","","","0","","","","1","",""
"1038-049172","049172","Gyáli-patak","47.394741","19.116818","","","0","","","","1","",""
"1038-049174","049174","Soroksár, Kertvárosi körút","47.413022","19.136121","","","0","","","","1","",""
"1038-049180","049180","Dagály fürdő","47.539082","19.061698","","","0","","","","1","",""
"1038-049181","049181","Úszódaru utca","47.546205","19.069749","","","0","","","","2","",""
"1038-049186","049186","Kalotaszeg utca","47.459241","19.040896","","","0","","","","1","",""
"1038-049597","049597","Budapart","47.468442","19.057157","","","0","","","","1","",""
"1038-049784","049784","Clark Ádám tér","47.49887","19.040187","","","0","","","","1","",""
"1038-049785","049785","Clark Ádám tér","47.499328","19.040161","","","0","","","","1","",""
"1038-049903","049903","Mansfeld Péter park","47.517064","19.033228","","","0","","","","1","",""
"1038-050003","050003","Cinkota H","47.51995","19.220289","","","0","","","","1","",""
"1038-050173","050173","Lincoln út","47.415985","19.24346","","","0","","","","1","",""
"1038-050174","050174","Lőrinci utca","47.416591","19.241515","","","0","","","","1","",""
"1038-050175","050175","Pestszentlőrinc, sorompó","47.421948","19.238393","","","0","","","","1","",""
"1038-050176","050176","Pestszentlőrinc, sorompó","47.422092","19.238301","","","0","","","","1","",""
"1038-050177","050177","Ganztelep, Mednyánszky utca","47.423195","19.23478","","","0","","","","1","",""
"1038-050181","F03810","Ferihegy vasútállomás","47.436741","19.222565","","","0","1038-MERGED_F03810","","","2","",""
"1038-050184","050184","Lőrinci piac","47.443206","19.184417","","","0","","","","1","",""
"1038-050185","050185","Vecsés, Market Central Ferihegy","47.416816","19.251653","","","0","1038-MERGED_050185","","","1","",""
"1038-050187","050187","Vecsés, Fő út","47.418376","19.249486","","","0","","","","1","",""
"1038-050274","050274","Kossuth Lajos tér M (Szemere utca)","47.50638","19.051004","","","0","","","","1","",""
"1038-050279","050279","Lomnici utca","47.436482","19.019517","","","0","","","","1","",""
"1038-056123","056123","Borsmenta utca","47.572507","19.010551","","","0","","","","1","",""
"1038-056124","056124","Citronella utca","47.571696","19.006817","","","0","","","","1","",""
"1038-056161","056161","Csillaghegy H [1]","47.58434","19.044241","","","0","","","","2","",""
"1038-056162","056162","Mészkő utca [2]","47.579492","19.034353","","","0","","","","2","",""
"1038-056163","056163","Mészkő utca [2]","47.579402","19.034313","","","0","","","","2","",""
"1038-056165","056165","Öregbükk utca [3]","47.58102","19.030165","","","0","","","","2","",""
"1038-056166","056166","Öregbükk utca [3]","47.580966","19.030085","","","0","","","","2","",""
"1038-056168","056168","Cserszömörce utca [4]","47.582575","19.026017","","","0","","","","2","",""
"1038-056169","056169","Cserszömörce utca [4]","47.582485","19.025937","","","0","","","","2","",""
"1038-056173","056173","Mácsonya utca [5]","47.583753","19.023757","","","0","","","","2","",""
"1038-056175","056175","Saroglya utca [6]","47.584391","19.022254","","","0","","","","2","",""
"1038-056187","056187","Muzsla utca [11]","47.580911","19.02413","","","0","","","","2","",""
"1038-056188","056188","Óarany utca [10]","47.579094","19.023387","","","0","","","","2","",""
"1038-056189","056189","Ipacsfa utca","47.429408","19.168648","","","0","","","","1","",""
"1038-056215","056215","Kelenföld vasútállomás","47.464515","19.019618","","","0","1038-CS056215","","","1","",""
"1038-056216","056216","Kelenföld vasútállomás","47.464255","19.020587","","","0","1038-CS056215","","","1","",""
"1038-056217","056217","Bikás park","47.464881","19.032345","","","0","1038-CS056217","","","1","",""
"1038-056218","056218","Bikás park","47.465022","19.033386","","","0","1038-CS056217","","","1","",""
"1038-056219","056219","Újbuda-központ","47.47286","19.045954","","","0","1038-CS056219","","","1","",""
"1038-056220","056220","Újbuda-központ","47.473559","19.046266","","","0","1038-CS056219","","","1","",""
"1038-056221","056221","Móricz Zsigmond körtér","47.476629","19.047227","","","0","1038-CS056221","","","1","",""
"1038-056222","056222","Móricz Zsigmond körtér","47.47731","19.047645","","","0","1038-CS056221","","","1","",""
"1038-056223","056223","Szent Gellért tér - Műegyetem","47.482635","19.054014","","","0","1038-CS056223","","","1","",""
"1038-056224","056224","Szent Gellért tér - Műegyetem","47.483039","19.055036","","","0","1038-CS056223","","","1","",""
"1038-056225","056225","Fővám tér","47.485792","19.057571","","","0","1038-CS056225","","","1","",""
"1038-056226","056226","Fővám tér","47.486169","19.058009","","","0","1038-CS056225","","","1","",""
"1038-056227","056227","Kálvin tér","47.488903","19.061022","","","0","1038-CS056227","","","1","",""
"1038-056228","056228","Kálvin tér","47.489245","19.061938","","","0","1038-CS056227","","","1","",""
"1038-056229","056229","Rákóczi tér","47.492725","19.071361","","","0","1038-CS056229","","","1","",""
"1038-056230","056230","Rákóczi tér","47.49276","19.072489","","","0","1038-CS056229","","","1","",""
"1038-056231","056231","II. János Pál pápa tér","47.495593","19.077229","","","0","1038-CS056231","","","1","",""
"1038-056232","056232","II. János Pál pápa tér","47.496078","19.077707","","","0","1038-CS056231","","","1","",""
"1038-056233","056233","Keleti pályaudvar","47.500116","19.080722","","","0","1038-CS056233","","","1","",""
"1038-056234","056234","Keleti pályaudvar","47.500485","19.081704","","","0","1038-CS056233","","","1","",""
"1038-056427","056427","Deák Ferenc tér M","47.497853","19.054189","","","0","","","","1","",""
"1038-061136","061136","Rákosszeg park","47.534267","19.103451","","","0","","","","2","",""
"1038-061188","061188","Kelenföld vasútállomás M","47.464005","19.018706","","","0","","","","1","",""
"1038-061222","061222","Kelenföld vasútállomás M","47.464364","19.018786","","","0","","","","1","",""
"1038-061223","061223","Neszmélyi út","47.460812","19.013887","","","0","","","","1","",""
"1038-061224","061224","Zelk Zoltán út / Neszmélyi út","47.45859","19.018802","","","0","","","","1","",""
"1038-061225","061225","Hajtány sor","47.455362","19.02444","","","0","","","","1","",""
"1038-061226","061226","Zelk Zoltán út (Menyecske utca)","47.461423","19.018933","","","0","","","","2","",""
"1038-061227","061227","Zelk Zoltán út (Menyecske utca)","47.461046","19.018907","","","0","","","","2","",""
"1038-061231","061231","Pajkos utca","47.456821","19.030513","","","0","","","","1","",""
"1038-061232","061232","Pajkos utca","47.457108","19.029134","","","0","","","","1","",""
"1038-061233","061233","Antalháza","47.436488","19.007202","","","0","","","","1","",""
"1038-061234","061234","Antalháza","47.436388","19.006937","","","0","","","","1","",""
"1038-061236","061236","Bíbic utca","47.412085","19.005088","","","0","","","","1","",""
"1038-061237","061237","Bíbic utca","47.411959","19.005128","","","0","","","","1","",""
"1038-061238","061238","Nyéki Imre Uszoda","47.450921","19.03688","","","0","","","","1","",""
"1038-061271","061271","Igmándi utca","47.456585","19.019772","","","0","","","","1","",""
"1038-061272","061272","Bolygó utca","47.45125","19.0163","","","0","","","","1","",""
"1038-061273","061273","Bolygó utca","47.450764","19.016208","","","0","","","","1","",""
"1038-061274","061274","Kelenföld vasútállomás M","47.464094","19.018481","","","0","","","","1","",""
"1038-061275","061275","Kelenföld vasútállomás M","47.464337","19.018507","","","0","","","","1","",""
"1038-061277","061277","Kelenföld vasútállomás M","47.464634","19.018494","","","0","","","","1","",""
"1038-061278","061278","Kelenföld vasútállomás M","47.464751","19.017791","","","0","","","","1","",""
"1038-061280","061280","Kelenföld vasútállomás M","47.464436","19.018308","","","0","","","","1","",""
"1038-061286","061286","Szabina út","47.437398","19.013737","","","0","","","","1","",""
"1038-061350","061350","Keleti pályaudvar M","47.499809","19.083229","","","0","","","","1","",""
"1038-061351","061351","Keleti pályaudvar M","47.499809","19.083839","","","0","","","","1","",""
"1038-061368","061368","Munkás utca","47.499918","19.079088","","","0","","","","1","",""
"1038-061378","061378","Szőlőskert utca","47.502266","18.91679","","","0","","","","2","",""
"1038-061379","061379","Maglód, Auchan áruház","47.459226","19.332051","","","0","","","","1","",""
"1038-062375","062375","Közvágóhíd H","47.46731","19.077928","","","0","","","","1","",""
